wn_synset,bn:id,pos,lemmata EN,definition,is it related to music?,note,removed EN
wn:10311995n,bn:02317267n,,flexing_dance,"FlexN, also spelled as Flexing, is a style of street dance from Brooklyn, New York that is characterized by rhythmic contortionist movement combined with waving, floor moves, and gliding.",YES,,
wn:10311995n,bn:02323047n,,twelve-inch_single,"The twelve-inch single is a type of vinyl gramophone record that has wider groove spacing and shorter playing time with a 'single' or a few related sound tracks on each surface, compared to LPs which have several songs on each side.",YES,,
wn:10311995n,bn:02323047n,,"12""_single","The twelve-inch single is a type of vinyl gramophone record that has wider groove spacing and shorter playing time with a 'single' or a few related sound tracks on each surface, compared to LPs which have several songs on each side.",YES,,
wn:10311995n,bn:02323047n,,"12""_version","The twelve-inch single is a type of vinyl gramophone record that has wider groove spacing and shorter playing time with a 'single' or a few related sound tracks on each surface, compared to LPs which have several songs on each side.",YES,,
wn:10311995n,bn:02323047n,,"12""_vinyl","The twelve-inch single is a type of vinyl gramophone record that has wider groove spacing and shorter playing time with a 'single' or a few related sound tracks on each surface, compared to LPs which have several songs on each side.",YES,,
wn:10311995n,bn:02323047n,,12-inch_single,"The twelve-inch single is a type of vinyl gramophone record that has wider groove spacing and shorter playing time with a 'single' or a few related sound tracks on each surface, compared to LPs which have several songs on each side.",YES,,
wn:10311995n,bn:02323047n,,"12""_maxi_single","The twelve-inch single is a type of vinyl gramophone record that has wider groove spacing and shorter playing time with a 'single' or a few related sound tracks on each surface, compared to LPs which have several songs on each side.",YES,,
wn:10311995n,bn:02323047n,,"12""","The twelve-inch single is a type of vinyl gramophone record that has wider groove spacing and shorter playing time with a 'single' or a few related sound tracks on each surface, compared to LPs which have several songs on each side.",YES,,
wn:10311995n,bn:02323047n,,12_inch,"The twelve-inch single is a type of vinyl gramophone record that has wider groove spacing and shorter playing time with a 'single' or a few related sound tracks on each surface, compared to LPs which have several songs on each side.",YES,,
wn:10311995n,bn:02323047n,,twelve-inch_vinyl,"The twelve-inch single is a type of vinyl gramophone record that has wider groove spacing and shorter playing time with a 'single' or a few related sound tracks on each surface, compared to LPs which have several songs on each side.",YES,,
wn:10311995n,bn:02323047n,,12-inch_vinyl,"The twelve-inch single is a type of vinyl gramophone record that has wider groove spacing and shorter playing time with a 'single' or a few related sound tracks on each surface, compared to LPs which have several songs on each side.",YES,,
wn:10311995n,bn:02323047n,,12″,"The twelve-inch single is a type of vinyl gramophone record that has wider groove spacing and shorter playing time with a 'single' or a few related sound tracks on each surface, compared to LPs which have several songs on each side.",YES,,
wn:10311995n,bn:02323047n,,12-inch_maxi_single,"The twelve-inch single is a type of vinyl gramophone record that has wider groove spacing and shorter playing time with a 'single' or a few related sound tracks on each surface, compared to LPs which have several songs on each side.",YES,,
wn:10311995n,bn:02323047n,,12_inch_single,"The twelve-inch single is a type of vinyl gramophone record that has wider groove spacing and shorter playing time with a 'single' or a few related sound tracks on each surface, compared to LPs which have several songs on each side.",YES,,
wn:10311995n,bn:02323047n,,12-inch,"The twelve-inch single is a type of vinyl gramophone record that has wider groove spacing and shorter playing time with a 'single' or a few related sound tracks on each surface, compared to LPs which have several songs on each side.",YES,,
wn:10311995n,bn:02323047n,,12_inch_singles,"The twelve-inch single is a type of vinyl gramophone record that has wider groove spacing and shorter playing time with a 'single' or a few related sound tracks on each surface, compared to LPs which have several songs on each side.",YES,,
wn:10311995n,bn:02324455n,,rock_and_roll_revival,"Rock and Roll Revival was a back-to-basics musical trend of the late 1960s and early 1970s, in a sort-of backlash against the heavier and psychedelic rock sounds then in vogue.",YES,,
wn:10311995n,bn:02325494n,,bygdedans,"Bygdedans is the regional, traditional dance of Norway.",YES,,
wn:10311995n,bn:02325494n,,gangar,"Bygdedans is the regional, traditional dance of Norway.",YES,,
wn:10311995n,bn:02327170n,,speed_metal,Speed metal is an extreme subgenre of heavy metal music that originated in the late 1970s from new wave of British heavy metal roots.,YES,,
wn:10311995n,bn:02327170n,,fast_metal,Speed metal is an extreme subgenre of heavy metal music that originated in the late 1970s from new wave of British heavy metal roots.,YES,,
wn:10311995n,bn:02327170n,,speed_rock,Speed metal is an extreme subgenre of heavy metal music that originated in the late 1970s from new wave of British heavy metal roots.,YES,,
wn:10311995n,bn:02327170n,,sped_metal,Speed metal is an extreme subgenre of heavy metal music that originated in the late 1970s from new wave of British heavy metal roots.,YES,,
wn:7449862n,bn:02327170n,,speed-metal,Speed metal is an extreme subgenre of heavy metal music that originated in the late 1970s from new wave of British heavy metal roots.,YES,,
wn:9864632n,bn:02331727n,,sound_installation,Sound installation is an intermedia and time based art form.,YES,,
wn:9864632n,bn:02331727n,,sound_installations,Sound installation is an intermedia and time based art form.,YES,,
wn:9864632n,bn:02332112n,,ikinimba,Ikinimba is probably the most revered musical tradition in Rwanda.,YES,,
wn:1020770n,bn:02332399n,,principal,"The section principal in an orchestra, as well as any large musical ensemble, is the lead player for each respective section of instruments.",YES,,
wn:1020770n,bn:02332738n,,fanfare_orchestra,"A Fanfare Orchestra is a type of brass band consisting of the entire saxophone family, trumpets, trombones, euphoniums, baritone horns, flugelhorns and alto/tenor- or F-horns, as well as percussion.",YES,,
wn:1020770n,bn:02334170n,,systems_music,"Systems music is music with sound continua which evolve gradually, often over very long periods of time.",YES,,
wn:1020770n,bn:02334170n,,system_music,"Systems music is music with sound continua which evolve gradually, often over very long periods of time.",YES,,
wn:2180152v,bn:02335148n,,chiba,Chiba is a Chinese vertical end-blown flute and one type of xiao.,YES,,
wn:2655560a,bn:02336897n,,sample-based_synthesis,Sample-based synthesis is a form of audio synthesis that can be contrasted to either subtractive synthesis or additive synthesis.,YES,,
wn:2655560a,bn:02336897n,,sample-based,Sample-based synthesis is a form of audio synthesis that can be contrasted to either subtractive synthesis or additive synthesis.,YES,,
wn:2655560a,bn:02337763n,,catalan_rumba,The Catalan rumba is a genre of music that developed in Barcelona's Romani community beginning in the 1950s.,YES,,
wn:2655560a,bn:02337763n,,rumba_catalana,The Catalan rumba is a genre of music that developed in Barcelona's Romani community beginning in the 1950s.,YES,,
wn:2655560a,bn:02337763n,,rumba,The Catalan rumba is a genre of music that developed in Barcelona's Romani community beginning in the 1950s.,YES,,
wn:2655560a,bn:02337763n,,catalan_rhumba,The Catalan rumba is a genre of music that developed in Barcelona's Romani community beginning in the 1950s.,YES,,
wn:2537743a,bn:02341342n,,bergamask,"Bergamask, bergomask, bergamesca, or bergamasca, is a dance and associated melody and chord progression.",YES,,
wn:2537743a,bn:02341342n,,Bergamasca,"Bergamask, bergomask, bergamesca, or bergamasca, is a dance and associated melody and chord progression.",YES,,
wn:1677623s,bn:02341342n,,bergomask,"Bergamask, bergomask, bergamesca, or bergamasca, is a dance and associated melody and chord progression.",YES,,
wn:1677623s,bn:02341342n,,buffons,"Bergamask, bergomask, bergamesca, or bergamasca, is a dance and associated melody and chord progression.",YES,,
wn:1677623s,bn:02341342n,,mattacinata,"Bergamask, bergomask, bergamesca, or bergamasca, is a dance and associated melody and chord progression.",YES,,
wn:1677623s,bn:02341342n,,bouffons,"Bergamask, bergomask, bergamesca, or bergamasca, is a dance and associated melody and chord progression.",YES,,
wn:7018824n,bn:02341342n,,bergamesca,"Bergamask, bergomask, bergamesca, or bergamasca, is a dance and associated melody and chord progression.",YES,,
wn:7018824n,bn:02341342n,,matachins,"Bergamask, bergomask, bergamesca, or bergamasca, is a dance and associated melody and chord progression.",YES,,
wn:1254685n,bn:02341342n,,mattacino,"Bergamask, bergomask, bergamesca, or bergamasca, is a dance and associated melody and chord progression.",YES,,
wn:1254685n,bn:02341342n,,les_bouffóns_ou_mattachins,"Bergamask, bergomask, bergamesca, or bergamasca, is a dance and associated melody and chord progression.",YES,,
wn:1254685n,bn:02342167n,,1930s_in_jazz,"Swing jazz emerged as a dominant form in American music, in which some virtuoso soloists became as famous as the band leaders.",YES,,
wn:1254685n,bn:02342167n,,1930s_jazz,"Swing jazz emerged as a dominant form in American music, in which some virtuoso soloists became as famous as the band leaders.",YES,,
wn:1254685n,bn:02342167n,,jazz_in_the_1930s,"Swing jazz emerged as a dominant form in American music, in which some virtuoso soloists became as famous as the band leaders.",YES,,
wn:1254685n,bn:02342167n,,jazz_in_1930s,"Swing jazz emerged as a dominant form in American music, in which some virtuoso soloists became as famous as the band leaders.",YES,,
wn:1254685n,bn:02342167n,,the_1930s_in_jazz,"Swing jazz emerged as a dominant form in American music, in which some virtuoso soloists became as famous as the band leaders.",YES,,
