wn_synset,bn:id,pos,lemmata EN,definition,lemmata IT,is it related to music?
,bn:03391449n,,"hindustani_classical_music, hindustani_music, hindustani_sangeet, north_indian_classical_music, northern_indian_classical_music, pakistani_classical_music, hindustani_classical, classical_music_of_pakistan, hindi-urdu_classical_music, traditional_music_of_pakistan, hindustani_classical_singing, śāstriya_saṅgīt, list_of_hindustani/_north_indian_music_composers, classical_pakistani_music, north_indian_music, gayaki, hindustani_classical_singer",Hindustani classical music is the classical music of northern regions of the Indian subcontinent.,musica_classica_del_pakistan,YES
,bn:03391449n,,"hindustani_classical_music, hindustani_music, hindustani_sangeet, north_indian_classical_music, northern_indian_classical_music, pakistani_classical_music, hindustani_classical, classical_music_of_pakistan, hindi-urdu_classical_music, traditional_music_of_pakistan, hindustani_classical_singing, śāstriya_saṅgīt, list_of_hindustani/_north_indian_music_composers, classical_pakistani_music, north_indian_music, gayaki, hindustani_classical_singer",Hindustani classical music is the classical music of northern regions of the Indian subcontinent.,musica_tradizionale_del_pakistan,YES
,bn:03391449n,,"hindustani_classical_music, hindustani_music, hindustani_sangeet, north_indian_classical_music, northern_indian_classical_music, pakistani_classical_music, hindustani_classical, classical_music_of_pakistan, hindi-urdu_classical_music, traditional_music_of_pakistan, hindustani_classical_singing, śāstriya_saṅgīt, list_of_hindustani/_north_indian_music_composers, classical_pakistani_music, north_indian_music, gayaki, hindustani_classical_singer",Hindustani classical music is the classical music of northern regions of the Indian subcontinent.,canto_classico_industano,YES
,bn:03391449n,,"hindustani_classical_music, hindustani_music, hindustani_sangeet, north_indian_classical_music, northern_indian_classical_music, pakistani_classical_music, hindustani_classical, classical_music_of_pakistan, hindi-urdu_classical_music, traditional_music_of_pakistan, hindustani_classical_singing, śāstriya_saṅgīt, list_of_hindustani/_north_indian_music_composers, classical_pakistani_music, north_indian_music, gayaki, hindustani_classical_singer",Hindustani classical music is the classical music of northern regions of the Indian subcontinent.,lista_di_compositori_di_musica_industana,YES
,bn:03315820n,,"philippine_folk_music, filipino_folk_music, traditional_filipino_music, pinoy_folk, filipino_folk, traditional_philippine_music, filipino_traditional_music, traditional_music_of_the_philippines","The traditional music of the Philippines, like the folk music of other countries, reflects the life of common, mostly rural Filipinos.",musica_tradizionale_delle_filippine,YES
,bn:03361595n,,"music_and_politics, political_music, politics_in_music, music_in_politics, folk_music_and_politics, politics_and_music","The connection between music and politics, particularly political expression in song, has been seen in many cultures.",musica_folk_e_politica,YES
,bn:03887340n,,"music_of_eswatini, music_of_swaziland, swazi_music","The music of Eswatini is composed of both ethnic Swazi music and varieties of folk music as well as modern genres such as rock, pop and hip hop, which has been popular in Eswatini since headed by bands such as Vamoose.",musica_dello_swaziland,YES
,bn:03887340n,,"music_of_eswatini, music_of_swaziland, swazi_music","The music of Eswatini is composed of both ethnic Swazi music and varieties of folk music as well as modern genres such as rock, pop and hip hop, which has been popular in Eswatini since headed by bands such as Vamoose.",musica_swazi,YES
,bn:03884798n,,"music_of_the_former_netherlands_antilles, curacao_music, music_of_curacao, music_of_bonaire_and_curaçao, music_of_the_netherlands_antilles, music_of_netherlands_antilles_and_aruba, music_of_bonaire, bonaire_music, music_of_bonaire_and_curacao, music_of_aruba, dutch_antillean_music, music_of_saba, music_of_sint_eustatius, music_of_the_dutch_antilles, music_of_aruba_and_the_netherlands_antilles, curaçao_music, music_of_aruba_and_the_dutch_antilles, music_of_sint_maarten, music_of_saint_eustatius","The music of the former Netherlands Antilles is a mixture of native, African and European elements, and is closely connected with trends from neighboring countries such as Venezuela and Colombia and islands such as Puerto Rico, Cuba, Santo Domingo, Haiti, Martinique, Trinidad, Dominica, and Guadeloupe.",musica_curacao,YES
,bn:03884798n,,"music_of_the_former_netherlands_antilles, curacao_music, music_of_curacao, music_of_bonaire_and_curaçao, music_of_the_netherlands_antilles, music_of_netherlands_antilles_and_aruba, music_of_bonaire, bonaire_music, music_of_bonaire_and_curacao, music_of_aruba, dutch_antillean_music, music_of_saba, music_of_sint_eustatius, music_of_the_dutch_antilles, music_of_aruba_and_the_netherlands_antilles, curaçao_music, music_of_aruba_and_the_dutch_antilles, music_of_sint_maarten, music_of_saint_eustatius","The music of the former Netherlands Antilles is a mixture of native, African and European elements, and is closely connected with trends from neighboring countries such as Venezuela and Colombia and islands such as Puerto Rico, Cuba, Santo Domingo, Haiti, Martinique, Trinidad, Dominica, and Guadeloupe.",musica_di_curacao,YES
,bn:03884798n,,"music_of_the_former_netherlands_antilles, curacao_music, music_of_curacao, music_of_bonaire_and_curaçao, music_of_the_netherlands_antilles, music_of_netherlands_antilles_and_aruba, music_of_bonaire, bonaire_music, music_of_bonaire_and_curacao, music_of_aruba, dutch_antillean_music, music_of_saba, music_of_sint_eustatius, music_of_the_dutch_antilles, music_of_aruba_and_the_netherlands_antilles, curaçao_music, music_of_aruba_and_the_dutch_antilles, music_of_sint_maarten, music_of_saint_eustatius","The music of the former Netherlands Antilles is a mixture of native, African and European elements, and is closely connected with trends from neighboring countries such as Venezuela and Colombia and islands such as Puerto Rico, Cuba, Santo Domingo, Haiti, Martinique, Trinidad, Dominica, and Guadeloupe.",musica_di_bonaire_e_curacao,YES
,bn:03884798n,,"music_of_the_former_netherlands_antilles, curacao_music, music_of_curacao, music_of_bonaire_and_curaçao, music_of_the_netherlands_antilles, music_of_netherlands_antilles_and_aruba, music_of_bonaire, bonaire_music, music_of_bonaire_and_curacao, music_of_aruba, dutch_antillean_music, music_of_saba, music_of_sint_eustatius, music_of_the_dutch_antilles, music_of_aruba_and_the_netherlands_antilles, curaçao_music, music_of_aruba_and_the_dutch_antilles, music_of_sint_maarten, music_of_saint_eustatius","The music of the former Netherlands Antilles is a mixture of native, African and European elements, and is closely connected with trends from neighboring countries such as Venezuela and Colombia and islands such as Puerto Rico, Cuba, Santo Domingo, Haiti, Martinique, Trinidad, Dominica, and Guadeloupe.",musica_delle_antille_olandesi,YES
,bn:03884798n,,"music_of_the_former_netherlands_antilles, curacao_music, music_of_curacao, music_of_bonaire_and_curaçao, music_of_the_netherlands_antilles, music_of_netherlands_antilles_and_aruba, music_of_bonaire, bonaire_music, music_of_bonaire_and_curacao, music_of_aruba, dutch_antillean_music, music_of_saba, music_of_sint_eustatius, music_of_the_dutch_antilles, music_of_aruba_and_the_netherlands_antilles, curaçao_music, music_of_aruba_and_the_dutch_antilles, music_of_sint_maarten, music_of_saint_eustatius","The music of the former Netherlands Antilles is a mixture of native, African and European elements, and is closely connected with trends from neighboring countries such as Venezuela and Colombia and islands such as Puerto Rico, Cuba, Santo Domingo, Haiti, Martinique, Trinidad, Dominica, and Guadeloupe.",musica_delle_antille_olandesi_e_aruba,YES
,bn:03884798n,,"music_of_the_former_netherlands_antilles, curacao_music, music_of_curacao, music_of_bonaire_and_curaçao, music_of_the_netherlands_antilles, music_of_netherlands_antilles_and_aruba, music_of_bonaire, bonaire_music, music_of_bonaire_and_curacao, music_of_aruba, dutch_antillean_music, music_of_saba, music_of_sint_eustatius, music_of_the_dutch_antilles, music_of_aruba_and_the_netherlands_antilles, curaçao_music, music_of_aruba_and_the_dutch_antilles, music_of_sint_maarten, music_of_saint_eustatius","The music of the former Netherlands Antilles is a mixture of native, African and European elements, and is closely connected with trends from neighboring countries such as Venezuela and Colombia and islands such as Puerto Rico, Cuba, Santo Domingo, Haiti, Martinique, Trinidad, Dominica, and Guadeloupe.",musica_di_bonaire,YES
,bn:03884798n,,"music_of_the_former_netherlands_antilles, curacao_music, music_of_curacao, music_of_bonaire_and_curaçao, music_of_the_netherlands_antilles, music_of_netherlands_antilles_and_aruba, music_of_bonaire, bonaire_music, music_of_bonaire_and_curacao, music_of_aruba, dutch_antillean_music, music_of_saba, music_of_sint_eustatius, music_of_the_dutch_antilles, music_of_aruba_and_the_netherlands_antilles, curaçao_music, music_of_aruba_and_the_dutch_antilles, music_of_sint_maarten, music_of_saint_eustatius","The music of the former Netherlands Antilles is a mixture of native, African and European elements, and is closely connected with trends from neighboring countries such as Venezuela and Colombia and islands such as Puerto Rico, Cuba, Santo Domingo, Haiti, Martinique, Trinidad, Dominica, and Guadeloupe.",musica_bonaire,YES
,bn:03884798n,,"music_of_the_former_netherlands_antilles, curacao_music, music_of_curacao, music_of_bonaire_and_curaçao, music_of_the_netherlands_antilles, music_of_netherlands_antilles_and_aruba, music_of_bonaire, bonaire_music, music_of_bonaire_and_curacao, music_of_aruba, dutch_antillean_music, music_of_saba, music_of_sint_eustatius, music_of_the_dutch_antilles, music_of_aruba_and_the_netherlands_antilles, curaçao_music, music_of_aruba_and_the_dutch_antilles, music_of_sint_maarten, music_of_saint_eustatius","The music of the former Netherlands Antilles is a mixture of native, African and European elements, and is closely connected with trends from neighboring countries such as Venezuela and Colombia and islands such as Puerto Rico, Cuba, Santo Domingo, Haiti, Martinique, Trinidad, Dominica, and Guadeloupe.",musica_di_aruba,YES
,bn:03884798n,,"music_of_the_former_netherlands_antilles, curacao_music, music_of_curacao, music_of_bonaire_and_curaçao, music_of_the_netherlands_antilles, music_of_netherlands_antilles_and_aruba, music_of_bonaire, bonaire_music, music_of_bonaire_and_curacao, music_of_aruba, dutch_antillean_music, music_of_saba, music_of_sint_eustatius, music_of_the_dutch_antilles, music_of_aruba_and_the_netherlands_antilles, curaçao_music, music_of_aruba_and_the_dutch_antilles, music_of_sint_maarten, music_of_saint_eustatius","The music of the former Netherlands Antilles is a mixture of native, African and European elements, and is closely connected with trends from neighboring countries such as Venezuela and Colombia and islands such as Puerto Rico, Cuba, Santo Domingo, Haiti, Martinique, Trinidad, Dominica, and Guadeloupe.",musica_di_sint_maarten,YES
,bn:03884798n,,"music_of_the_former_netherlands_antilles, curacao_music, music_of_curacao, music_of_bonaire_and_curaçao, music_of_the_netherlands_antilles, music_of_netherlands_antilles_and_aruba, music_of_bonaire, bonaire_music, music_of_bonaire_and_curacao, music_of_aruba, dutch_antillean_music, music_of_saba, music_of_sint_eustatius, music_of_the_dutch_antilles, music_of_aruba_and_the_netherlands_antilles, curaçao_music, music_of_aruba_and_the_dutch_antilles, music_of_sint_maarten, music_of_saint_eustatius","The music of the former Netherlands Antilles is a mixture of native, African and European elements, and is closely connected with trends from neighboring countries such as Venezuela and Colombia and islands such as Puerto Rico, Cuba, Santo Domingo, Haiti, Martinique, Trinidad, Dominica, and Guadeloupe.",musica_di_saint_eustatius,YES
,bn:03366518n,,"music_of_rwanda, rwandan_music, rwandan_dance, rwanda_music","The music of Rwanda encompasses Rwandan traditions of folk music as well as contemporary East African Afrobeat and Congolese ndombolo, and performers of a wide variety of Western genres including hip-hop, R&B, gospel music and pop ballads.",musica_ruandese,YES
,bn:03366518n,,"music_of_rwanda, rwandan_music, rwandan_dance, rwanda_music","The music of Rwanda encompasses Rwandan traditions of folk music as well as contemporary East African Afrobeat and Congolese ndombolo, and performers of a wide variety of Western genres including hip-hop, R&B, gospel music and pop ballads.",ballo_ruandese,YES
,bn:03664260n,,"texas_country_music, texas_country",Texas Country Music is a rapidly growing subgenre of country music from Texas.,texas_country,YES
,bn:15761742n,,"music_of_china, chinese_music, chinese_folk_music, chinese_folk, music_of_the_people's_republic_of_china, classical_chinese_music, history_of_chinese_music, chinese_classical_music, music_in_china, chinese_folk_song, chinese_folk_songs","Music of China refers to the music of the Chinese people, which may be the music of the Han Chinese as well as other ethnic minorities within mainland China.",musica_della_cina,YES
